image_path,xmin,ymin,xmax,ymax,label,area,ht
2018_TEAK_3_316000_4097000_image_35.tif,1,352,66,400,Tree,31.200000000000003,39
2018_TEAK_3_316000_4097000_image_35.tif,190,264,241,321,Tree,29.070000000000004,38
2018_TEAK_3_316000_4097000_image_35.tif,1,37,45,81,Tree,19.360000000000003,38
2018_TEAK_3_316000_4097000_image_35.tif,138,1,205,68,Tree,44.89,43
2018_TEAK_3_316000_4097000_image_35.tif,139,157,182,207,Tree,21.5,39
2018_TEAK_3_316000_4097000_image_35.tif,306,35,340,69,Tree,11.560000000000002,33
2018_TEAK_3_316000_4097000_image_35.tif,340,106,376,142,Tree,12.96,27
2018_TEAK_3_316000_4097000_image_35.tif,325,147,355,185,Tree,11.4,23
2018_TEAK_3_316000_4097000_image_35.tif,367,310,400,350,Tree,13.200000000000001,24
2018_TEAK_3_316000_4097000_image_35.tif,36,245,95,285,Tree,23.6,35
2018_TEAK_3_316000_4097000_image_35.tif,101,361,173,400,Tree,28.080000000000002,32
2018_TEAK_3_316000_4097000_image_35.tif,79,67,142,129,Tree,39.06,35
2018_TEAK_3_316000_4097000_image_35.tif,254,136,318,209,Tree,46.720000000000006,34
2018_TEAK_3_316000_4097000_image_35.tif,119,214,181,257,Tree,26.66,41
2018_TEAK_3_316000_4097000_image_35.tif,94,252,156,320,Tree,42.160000000000004,37
2018_TEAK_3_316000_4097000_image_35.tif,155,276,196,323,Tree,19.270000000000003,36
2018_TEAK_3_316000_4097000_image_35.tif,53,34,89,70,Tree,12.96,32
2018_TEAK_3_316000_4097000_image_35.tif,322,1,384,34,Tree,20.46,36
2018_TEAK_3_316000_4097000_image_35.tif,46,297,99,354,Tree,30.210000000000004,36
2018_TEAK_3_316000_4097000_image_35.tif,335,355,392,400,Tree,25.650000000000002,35
2018_TEAK_3_316000_4097000_image_35.tif,227,1,284,49,Tree,27.360000000000007,36
2018_TEAK_3_316000_4097000_image_35.tif,247,54,314,113,Tree,39.53,33
2018_TEAK_3_316000_4097000_image_35.tif,234,311,337,393,Tree,84.46000000000002,43
2018_TEAK_3_316000_4097000_image_35.tif,195,57,244,115,Tree,28.420000000000005,28
2018_TEAK_3_316000_4097000_image_35.tif,325,64,368,118,Tree,23.22,36
2018_TEAK_3_316000_4097000_image_35.tif,244,226,288,276,Tree,22.0,31
2018_TEAK_3_316000_4097000_image_35.tif,146,72,188,113,Tree,17.220000000000002,29
2018_TEAK_3_316000_4097000_image_35.tif,331,227,400,306,Tree,54.510000000000005,35
2018_TEAK_3_318000_4107000_image_416.tif,376,296,400,351,Tree,13.200000000000003,8
2018_TEAK_3_318000_4107000_image_416.tif,128,371,153,390,Tree,4.75,4
2018_TEAK_3_318000_4107000_image_416.tif,184,1,239,53,Tree,28.6,12
2018_TEAK_3_318000_4107000_image_416.tif,144,48,194,111,Tree,31.500000000000004,11
2018_TEAK_3_318000_4107000_image_416.tif,41,88,92,146,Tree,29.580000000000005,8
2018_TEAK_3_314000_4108000_image_86.tif,76,365,93,374,Tree,1.5300000000000002,18
2018_TEAK_3_314000_4108000_image_86.tif,16,112,41,132,Tree,5.0,13
2018_TEAK_3_314000_4108000_image_86.tif,17,271,38,292,Tree,4.41,23
2018_TEAK_3_314000_4108000_image_86.tif,281,44,319,70,Tree,9.88,21
2018_TEAK_3_314000_4108000_image_86.tif,294,23,318,47,Tree,5.760000000000002,24
2018_TEAK_3_314000_4108000_image_86.tif,340,20,374,48,Tree,9.520000000000001,23
2018_TEAK_3_314000_4108000_image_86.tif,73,375,91,390,Tree,2.7,17
2018_TEAK_3_314000_4108000_image_86.tif,134,146,164,176,Tree,9.0,10
2018_TEAK_3_314000_4108000_image_86.tif,339,95,369,131,Tree,10.8,14
2018_TEAK_3_318000_4103000_image_261.tif,262,127,292,158,Tree,9.3,38
2018_TEAK_3_318000_4103000_image_261.tif,300,202,373,291,Tree,64.97000000000001,52
2018_TEAK_3_318000_4103000_image_261.tif,30,186,95,250,Tree,41.6,43
2018_TEAK_3_318000_4103000_image_261.tif,89,305,191,400,Tree,96.9,49
2018_TEAK_3_318000_4103000_image_261.tif,307,4,400,100,Tree,89.28000000000002,49
2018_TEAK_3_318000_4103000_image_261.tif,176,80,259,162,Tree,68.06000000000002,51
2018_TEAK_3_315000_4094000_image_crop_0.png,335,176,379,226,Tree,22.0,17
2018_TEAK_3_315000_4094000_image_crop_0.png,383,220,400,244,Tree,4.080000000000001,23
2018_TEAK_3_315000_4094000_image_crop_0.png,364,44,400,76,Tree,11.520000000000001,22
2018_TEAK_3_315000_4094000_image_crop_0.png,254,6,332,88,Tree,63.960000000000015,37
2018_TEAK_3_315000_4094000_image_crop_0.png,373,79,400,141,Tree,16.740000000000002,31
2018_TEAK_3_315000_4094000_image_crop_0.png,28,292,73,339,Tree,21.150000000000002,10
2018_TEAK_3_315000_4094000_image_crop_0.png,284,270,371,351,Tree,70.47,39
2018_TEAK_3_315000_4094000_image_crop_0.png,114,111,184,182,Tree,49.7,34
2018_TEAK_3_315000_4094000_image_crop_0.png,137,181,203,239,Tree,38.28000000000001,28
2018_TEAK_3_315000_4094000_image_crop_0.png,282,104,340,164,Tree,34.800000000000004,22
2018_TEAK_3_315000_4094000_image_crop_0.png,37,191,90,243,Tree,27.560000000000006,15
2018_TEAK_3_315000_4094000_image_crop_0.png,222,143,269,197,Tree,25.380000000000003,18
2018_TEAK_3_315000_4094000_image_crop_2.png,270,188,319,239,Tree,24.990000000000006,22
2018_TEAK_3_315000_4094000_image_crop_2.png,176,96,223,149,Tree,24.910000000000004,27
2018_TEAK_3_315000_4094000_image_crop_2.png,217,90,263,124,Tree,15.640000000000004,34
2018_TEAK_3_315000_4094000_image_crop_2.png,229,0,307,81,Tree,63.18,50
2018_TEAK_3_315000_4094000_image_crop_2.png,158,0,228,85,Tree,59.5,51
2018_TEAK_3_315000_4094000_image_crop_2.png,54,367,154,400,Tree,33.0,47
2018_TEAK_3_315000_4094000_image_crop_2.png,60,294,143,365,Tree,58.93000000000001,44
2018_TEAK_3_315000_4094000_image_crop_2.png,48,88,81,120,Tree,10.560000000000002,8
2018_TEAK_3_315000_4094000_image_crop_2.png,30,120,77,166,Tree,21.620000000000005,21
2018_TEAK_3_315000_4094000_image_crop_2.png,61,216,112,264,Tree,24.480000000000008,17
2018_TEAK_3_315000_4094000_image_crop_2.png,39,186,77,233,Tree,17.860000000000003,17
2018_TEAK_3_315000_4094000_image_crop_2.png,15,227,55,274,Tree,18.8,17
2018_TEAK_3_315000_4094000_image_crop_2.png,165,378,211,400,Tree,10.120000000000003,29
2018_TEAK_3_315000_4094000_image_crop_2.png,316,190,354,240,Tree,19.0,26
2018_TEAK_3_315000_4094000_image_crop_2.png,205,154,265,212,Tree,34.800000000000004,29
2018_TEAK_3_315000_4094000_image_crop_2.png,306,250,343,289,Tree,14.430000000000001,23
2018_TEAK_3_315000_4094000_image_crop_2.png,160,299,215,361,Tree,34.1,34
2018_TEAK_3_315000_4094000_image_crop_2.png,310,290,359,352,Tree,30.380000000000003,37
2018_TEAK_3_315000_4094000_image_crop_2.png,217,225,274,292,Tree,38.190000000000005,28
2018_TEAK_3_315000_4094000_image_crop_2.png,264,361,320,400,Tree,21.840000000000003,31
2018_TEAK_3_315000_4094000_image_crop_2.png,231,339,257,370,Tree,8.06,14
2018_TEAK_3_315000_4094000_image_crop_2.png,129,251,165,293,Tree,15.120000000000001,17
2018_TEAK_3_315000_4094000_image_crop_2.png,87,143,141,210,Tree,36.18000000000001,20
2018_TEAK_3_315000_4094000_image_crop_3.png,260,283,283,315,Tree,7.360000000000001,18
2018_TEAK_3_315000_4094000_image_crop_3.png,119,268,143,294,Tree,6.240000000000001,26
2018_TEAK_3_315000_4094000_image_crop_3.png,212,97,234,121,Tree,5.280000000000001,35
2018_TEAK_3_315000_4094000_image_crop_3.png,126,84,187,137,Tree,32.330000000000005,41
2018_TEAK_3_315000_4094000_image_crop_3.png,54,0,154,52,Tree,52.0,48
2018_TEAK_3_315000_4094000_image_crop_3.png,78,58,106,83,Tree,7.000000000000001,32
2018_TEAK_3_315000_4094000_image_crop_3.png,26,147,90,202,Tree,35.2,35
2018_TEAK_3_315000_4094000_image_crop_3.png,221,280,253,307,Tree,8.64,22
2018_TEAK_3_315000_4094000_image_crop_3.png,250,89,299,127,Tree,18.62,44
2018_TEAK_3_315000_4094000_image_crop_3.png,260,49,296,84,Tree,12.6,42
2018_TEAK_3_315000_4094000_image_crop_3.png,165,0,211,47,Tree,21.620000000000005,31
2018_TEAK_3_315000_4094000_image_crop_3.png,191,249,224,291,Tree,13.860000000000001,22
2018_TEAK_3_315000_4094000_image_crop_3.png,141,289,174,325,Tree,11.88,26
2018_TEAK_3_315000_4094000_image_crop_3.png,115,239,160,276,Tree,16.650000000000002,32
2018_TEAK_3_315000_4094000_image_crop_3.png,355,184,395,226,Tree,16.8,29
2018_TEAK_3_315000_4094000_image_crop_3.png,321,234,384,316,Tree,51.66000000000001,43
2018_TEAK_3_315000_4094000_image_crop_3.png,1,216,43,269,Tree,22.260000000000005,44
2018_TEAK_3_315000_4094000_image_crop_3.png,148,140,207,205,Tree,38.35,44
2018_TEAK_3_315000_4094000_image_crop_3.png,115,196,163,236,Tree,19.200000000000003,43
2018_TEAK_3_315000_4094000_image_crop_3.png,38,365,119,400,Tree,28.349999999999998,34
2018_TEAK_3_315000_4094000_image_crop_3.png,219,332,291,400,Tree,48.96000000000001,44
2018_TEAK_3_315000_4094000_image_crop_3.png,279,380,343,400,Tree,12.8,37
2018_TEAK_3_315000_4094000_image_crop_3.png,291,187,339,232,Tree,21.6,40
2018_TEAK_3_315000_4094000_image_crop_3.png,302,119,337,174,Tree,19.25,38
2018_TEAK_3_315000_4094000_image_crop_3.png,264,0,320,45,Tree,25.200000000000003,33
2018_TEAK_3_315000_4094000_image_crop_4.png,25,41,60,78,Tree,12.950000000000001,37
2018_TEAK_3_315000_4094000_image_crop_4.png,372,274,398,301,Tree,7.0200000000000005,38
2018_TEAK_3_315000_4094000_image_crop_4.png,134,95,165,136,Tree,12.710000000000003,35
2018_TEAK_3_315000_4094000_image_crop_4.png,147,161,189,212,Tree,21.42,35
2018_TEAK_3_315000_4094000_image_crop_4.png,172,216,201,249,Tree,9.570000000000002,32
2018_TEAK_3_315000_4094000_image_crop_4.png,216,291,256,341,Tree,20.0,29
2018_TEAK_3_315000_4094000_image_crop_4.png,217,334,263,383,Tree,22.540000000000003,44
2018_TEAK_3_315000_4094000_image_crop_4.png,299,157,347,202,Tree,21.6,49
2018_TEAK_3_315000_4094000_image_crop_4.png,359,316,400,357,Tree,16.810000000000006,34
2018_TEAK_3_315000_4094000_image_crop_4.png,325,266,354,299,Tree,9.570000000000002,25
2018_TEAK_3_315000_4094000_image_crop_4.png,1,209,85,336,Tree,106.68,34
2018_TEAK_3_315000_4094000_image_crop_4.png,39,362,83,400,Tree,16.720000000000002,34
2018_TEAK_3_315000_4094000_image_crop_4.png,118,46,148,89,Tree,12.899999999999999,38
2018_TEAK_3_315000_4094000_image_crop_4.png,53,78,117,150,Tree,46.080000000000005,36
2018_TEAK_3_315000_4094000_image_crop_4.png,111,196,138,233,Tree,9.990000000000002,23
2018_TEAK_3_315000_4094000_image_crop_4.png,104,386,153,400,Tree,6.860000000000001,32
2018_TEAK_3_315000_4094000_image_crop_4.png,361,222,400,277,Tree,21.450000000000003,41
2018_TEAK_3_315000_4094000_image_crop_4.png,349,167,400,225,Tree,29.580000000000005,49
2018_TEAK_3_315000_4094000_image_crop_4.png,314,120,374,159,Tree,23.400000000000002,49
2018_TEAK_3_315000_4094000_image_crop_4.png,186,141,239,192,Tree,27.030000000000005,42
2018_TEAK_3_315000_4094000_image_crop_4.png,151,244,207,311,Tree,37.52,36
2018_TEAK_3_315000_4094000_image_crop_4.png,261,343,313,398,Tree,28.6,48
2018_TEAK_3_315000_4094000_image_crop_4.png,38,0,119,51,Tree,41.31,39
2018_TEAK_3_315000_4094000_image_crop_4.png,8,138,82,199,Tree,45.14000000000001,33
2018_TEAK_3_315000_4094000_image_crop_4.png,68,199,117,250,Tree,24.990000000000006,27
2018_TEAK_3_315000_4094000_image_crop_4.png,232,232,299,309,Tree,51.59,27
2018_TEAK_3_315000_4094000_image_crop_4.png,153,37,213,101,Tree,38.400000000000006,34
2018_TEAK_3_315000_4094000_image_crop_4.png,230,41,283,101,Tree,31.800000000000004,32
2018_TEAK_3_315000_4094000_image_crop_4.png,279,0,343,59,Tree,37.760000000000005,37
2018_TEAK_3_315000_4094000_image_crop_5.png,39,291,64,319,Tree,7.000000000000001,26
2018_TEAK_3_315000_4094000_image_crop_5.png,41,262,59,286,Tree,4.320000000000001,23
2018_TEAK_3_315000_4094000_image_crop_5.png,165,43,185,65,Tree,4.4,22
2018_TEAK_3_315000_4094000_image_crop_5.png,280,21,335,86,Tree,35.75,49
2018_TEAK_3_315000_4094000_image_crop_5.png,11,176,69,229,Tree,30.74000000000001,40
2018_TEAK_3_315000_4094000_image_crop_5.png,104,174,145,224,Tree,20.500000000000004,36
2018_TEAK_3_315000_4094000_image_crop_5.png,17,318,80,355,Tree,23.310000000000002,31
2018_TEAK_3_315000_4094000_image_crop_5.png,1,273,39,308,Tree,13.3,33
2018_TEAK_3_315000_4094000_image_crop_5.png,150,372,197,400,Tree,13.160000000000002,24
2018_TEAK_3_315000_4094000_image_crop_5.png,55,136,103,178,Tree,20.160000000000004,38
2018_TEAK_3_315000_4094000_image_crop_5.png,95,342,135,375,Tree,13.200000000000001,17
2018_TEAK_3_315000_4094000_image_crop_5.png,52,366,93,400,Tree,13.940000000000003,29
2018_TEAK_3_315000_4094000_image_crop_5.png,300,357,366,400,Tree,28.380000000000003,45
2018_TEAK_3_315000_4094000_image_crop_5.png,5,34,48,81,Tree,20.21,32
2018_TEAK_3_315000_4094000_image_crop_5.png,39,0,83,28,Tree,12.320000000000002,35
2018_TEAK_3_315000_4094000_image_crop_5.png,111,84,155,142,Tree,25.520000000000007,28
2018_TEAK_3_315000_4094000_image_crop_5.png,311,211,363,255,Tree,22.880000000000003,40
2018_TEAK_3_315000_4094000_image_crop_5.png,104,6,153,56,Tree,24.5,38
2018_TEAK_3_315000_4094000_image_crop_5.png,264,259,342,352,Tree,72.54,47
2018_TEAK_3_315000_4094000_image_crop_5.png,243,121,292,175,Tree,26.460000000000004,23
2018_TEAK_3_315000_4094000_image_crop_5.png,204,219,251,272,Tree,24.910000000000004,25
2018_TEAK_3_315000_4094000_image_crop_5.png,261,0,313,18,Tree,9.360000000000001,48
2018_TEAK_3_315000_4094000_image_crop_6.png,153,42,190,80,Tree,14.060000000000002,25
2018_TEAK_3_315000_4094000_image_crop_6.png,90,205,177,277,Tree,62.64000000000001,34
2018_TEAK_3_315000_4094000_image_crop_6.png,233,126,264,151,Tree,7.75,0
2018_TEAK_3_315000_4094000_image_crop_6.png,52,113,93,151,Tree,15.580000000000004,21
2018_TEAK_3_315000_4094000_image_crop_6.png,46,167,91,209,Tree,18.900000000000002,30
2018_TEAK_3_315000_4094000_image_crop_6.png,12,100,49,142,Tree,15.540000000000001,21
2018_TEAK_3_315000_4094000_image_crop_6.png,150,0,197,42,Tree,19.740000000000002,27
2018_TEAK_3_315000_4094000_image_crop_6.png,108,29,152,79,Tree,22.0,21
2018_TEAK_3_315000_4094000_image_crop_6.png,52,0,93,27,Tree,11.070000000000002,25
2018_TEAK_3_315000_4094000_image_crop_6.png,44,40,107,97,Tree,35.910000000000004,29
2018_TEAK_3_315000_4094000_image_crop_6.png,300,0,366,25,Tree,16.5,45
2018_TEAK_3_315000_4094000_image_crop_6.png,312,43,378,97,Tree,35.64000000000001,42
2018_TEAK_3_315000_4094000_image_crop_6.png,393,12,400,79,Tree,4.69,39
2018_TEAK_3_315000_4094000_image_crop_6.png,335,114,387,169,Tree,28.6,30
2018_TEAK_3_315000_4094000_image_crop_6.png,174,123,224,165,Tree,21.0,13
2018_TEAK_3_315000_4094000_image_crop_6.png,74,274,184,361,Tree,95.70000000000002,44
2018_TEAK_3_315000_4094000_image_crop_6.png,288,330,353,389,Tree,38.35,43
2018_TEAK_3_315000_4094000_image_crop_6.png,323,390,368,400,Tree,4.5,42
2018_TEAK_3_315000_4094000_image_crop_7.png,113,303,155,346,Tree,18.06,30
2018_TEAK_3_315000_4094000_image_crop_7.png,21,76,58,105,Tree,10.730000000000002,24
2018_TEAK_3_315000_4094000_image_crop_7.png,164,46,207,98,Tree,22.36,31
2018_TEAK_3_315000_4094000_image_crop_7.png,129,335,211,400,Tree,53.300000000000004,30
2018_TEAK_3_315000_4094000_image_crop_7.png,311,317,400,400,Tree,73.87,37
2018_TEAK_3_315000_4094000_image_crop_7.png,138,280,198,336,Tree,33.6,34
2018_TEAK_3_315000_4094000_image_crop_7.png,218,359,274,400,Tree,22.960000000000004,30
2018_TEAK_3_315000_4094000_image_crop_7.png,1,202,42,247,Tree,18.450000000000003,20
2018_TEAK_3_315000_4094000_image_crop_7.png,80,139,153,206,Tree,48.910000000000004,34
2018_TEAK_3_315000_4094000_image_crop_7.png,58,86,99,122,Tree,14.760000000000002,22
2018_TEAK_3_315000_4094000_image_crop_7.png,24,26,86,74,Tree,29.760000000000005,24
2018_TEAK_3_315000_4094000_image_crop_7.png,125,69,163,118,Tree,18.62,27
2018_TEAK_3_315000_4094000_image_crop_7.png,82,226,137,286,Tree,33.0,29
2018_TEAK_3_315000_4094000_image_crop_7.png,223,246,281,296,Tree,29.000000000000004,27
2018_TEAK_3_315000_4094000_image_crop_7.png,293,265,316,302,Tree,8.510000000000002,19
2018_TEAK_3_315000_4094000_image_crop_7.png,215,170,278,238,Tree,42.84000000000001,32
2018_TEAK_3_315000_4094000_image_crop_7.png,250,22,288,54,Tree,12.160000000000002,22
2018_TEAK_3_315000_4094000_image_crop_7.png,241,53,295,114,Tree,32.940000000000005,30
2018_TEAK_3_315000_4094000_image_crop_7.png,323,10,368,55,Tree,20.25,42
2018_TEAK_3_315000_4094000_image_crop_7.png,299,58,354,105,Tree,25.85,34
2018_TEAK_3_315000_4094000_image_crop_7.png,361,238,400,279,Tree,15.990000000000004,21
2018_TEAK_3_315000_4094000_image_crop_7.png,368,176,400,221,Tree,14.4,25
2018_TEAK_3_315000_4094000_image_crop_7.png,340,109,397,162,Tree,30.210000000000004,34
2018_TEAK_3_315000_4094000_image_crop_8.png,11,160,36,193,Tree,8.25,15
2018_TEAK_3_315000_4094000_image_crop_8.png,113,151,132,180,Tree,5.510000000000001,3
2018_TEAK_3_315000_4094000_image_crop_8.png,53,133,79,160,Tree,7.0200000000000005,26
2018_TEAK_3_315000_4094000_image_crop_8.png,48,170,80,207,Tree,11.840000000000002,23
2018_TEAK_3_315000_4094000_image_crop_8.png,60,212,90,247,Tree,10.5,18
2018_TEAK_3_315000_4094000_image_crop_8.png,265,44,301,81,Tree,13.32,23
2018_TEAK_3_315000_4094000_image_crop_8.png,178,364,207,386,Tree,6.380000000000002,14
2018_TEAK_3_315000_4094000_image_crop_8.png,347,75,400,166,Tree,48.230000000000004,26
2018_TEAK_3_315000_4094000_image_crop_8.png,173,102,264,183,Tree,73.71,44
2018_TEAK_3_315000_4094000_image_crop_8.png,357,304,400,349,Tree,19.349999999999998,23
2018_TEAK_3_315000_4094000_image_crop_8.png,137,251,214,347,Tree,73.92000000000002,39
2018_TEAK_3_315000_4094000_image_crop_8.png,214,262,273,325,Tree,37.17000000000001,35
2018_TEAK_3_315000_4094000_image_crop_8.png,85,326,146,384,Tree,35.38000000000001,33
2018_TEAK_3_315000_4094000_image_crop_8.png,217,328,259,373,Tree,18.900000000000002,31
2018_TEAK_3_315000_4094000_image_crop_8.png,251,365,299,400,Tree,16.800000000000004,15
2018_TEAK_3_315000_4094000_image_crop_8.png,368,258,400,310,Tree,16.64,21
2018_TEAK_3_315000_4094000_image_crop_8.png,273,296,308,352,Tree,19.6,30
2018_TEAK_3_315000_4094000_image_crop_8.png,15,86,72,129,Tree,24.509999999999998,28
2018_TEAK_3_315000_4094000_image_crop_8.png,307,53,338,83,Tree,9.3,24
2018_TEAK_3_315000_4094000_image_crop_8.png,218,0,274,56,Tree,31.360000000000007,30
2018_TEAK_3_315000_4094000_image_crop_9.png,10,13,47,61,Tree,17.760000000000005,21
2018_TEAK_3_315000_4094000_image_crop_9.png,394,372,400,393,Tree,1.2600000000000002,0
2018_TEAK_3_315000_4094000_image_crop_9.png,184,14,236,65,Tree,26.520000000000003,26
2018_TEAK_3_315000_4094000_image_crop_9.png,234,33,276,75,Tree,17.64,25
2018_TEAK_3_315000_4094000_image_crop_9.png,178,0,207,6,Tree,1.7400000000000004,14
2018_TEAK_3_315000_4094000_image_crop_9.png,9,120,75,187,Tree,44.220000000000006,48
2018_TEAK_3_315000_4094000_image_crop_9.png,71,15,119,65,Tree,24.000000000000004,23
2018_TEAK_3_315000_4094000_image_crop_9.png,251,0,299,33,Tree,15.840000000000003,18
2018_TEAK_3_315000_4094000_image_crop_9.png,10,66,60,112,Tree,23.000000000000004,35
2018_TEAK_3_315000_4094000_image_crop_9.png,215,365,260,400,Tree,15.75,21
2018_TEAK_3_315000_4094000_image_crop_9.png,320,104,362,177,Tree,30.660000000000004,32
2018_TEAK_3_315000_4094000_image_crop_9.png,255,123,307,176,Tree,27.560000000000006,33
2018_TEAK_3_315000_4094000_image_crop_9.png,268,75,322,120,Tree,24.3,33
2018_TEAK_3_315000_4094000_image_crop_9.png,360,229,400,280,Tree,20.400000000000002,13
2018_TEAK_3_315000_4094000_image_crop_9.png,344,170,366,208,Tree,8.360000000000001,21
2018_TEAK_3_315000_4094000_image_crop_9.png,311,195,339,223,Tree,7.840000000000002,9
2018_TEAK_3_315000_4094000_image_crop_9.png,215,191,274,271,Tree,47.2,24
2018_TEAK_3_315000_4094000_image_crop_9.png,166,180,202,221,Tree,14.760000000000002,27
2018_TEAK_3_315000_4094000_image_crop_9.png,146,149,172,180,Tree,8.06,25
2018_TEAK_3_315000_4094000_image_crop_9.png,115,212,150,254,Tree,14.700000000000001,14
2018_TEAK_3_315000_4094000_image_crop_9.png,280,281,337,360,Tree,45.03,44
2018_TEAK_3_315000_4094000_image_crop_9.png,102,372,162,400,Tree,16.8,23
2018_TEAK_3_315000_4094000_image_crop_9.png,131,342,170,376,Tree,13.260000000000003,15
2018_TEAK_3_315000_4094000_image_crop_10.png,17,61,71,131,Tree,37.800000000000004,30
2018_TEAK_3_315000_4094000_image_crop_10.png,394,0,400,13,Tree,0.7800000000000001,0
